ag,Sa
ionnsachadh,Nv
an,Td
uair,Nc
ud,Dd

nuair,Cs
a,Q
rinn,V-s
iad,Pp
am,Td
pìos,Nc
a,Q
bha,V-s
sineach,Pd

[3],X
bhà,V-s
agus,Cc
a',Td
chlach,Nc
fhèin,Px

taigh,Nc
[Placename],Nt
taigh,Nc
[Name],Nn
a,Q
bha,V-s
sin,Pd

[4],X
chunnaic,V-s
sinn,Pp
am,Td
video,Xfe
an,Td
taobh,Nc
sin,Dd
shuas,Rs
sa,Sp
Chàrnaich,Nc
ann a shin,Rs
mi,Pp
fhèin,Px
is,Cc
[Name],Nn

[2],X
dè,U
'm,Td
video,Xfe

[4],X
video,Xfe

a,Q
rinn,V-s
cuideigin,Nc

a,Q
bha,V-s
shuas,Rs
an sin,Rs
o,Sp
chionn,Nf
fada,Aq
[?],X

[2],X
càite,U
?,F

[4],X
bird-watcher,Xfe
am,Sp
[Placename],Nt
an,Td
tè,Nc
Beyond,Xfe
the,Xfe
Tangled,Xfe
Shore,Xfe

[2],X
ò,I
an,Td
tè,Nc
sin,Dd
àidh,I
àidh,I

[Name],Nn
is,Nn
cao,Cc
mart,Xsi
a',Nc
breith,Sa

[4],X
bha,V-s
iad,Pp
a',Sa
roiseadh,Nv

[2],X
àidh,I
mart,Nc
a',Sa
breith,Nv
àidh,I

[4],X
cha,Q
robh,V-s
mart,Nc
a',Sa
breith,Nv
ann,Pr
idir,Rg

bha,V-s
[Name],Nn
[Name],Nn
[Name],Nn
[Name],Nn
[Name],Nn
an sin,Rs
a',Sa
roiseadh,Nv
tighinn,Nv
a-nuas,Rs
leis,Sp
a',Td
chrodh,Nc
's,Cc
dhan,Sp
t-,U
sale,Xfe
aig,Sp
a',Td
Chlachan,Nc
[?],X

[2],X
àidh,I

[5],X
àidh,I

[1],X
obh,I
obh,I
na,Q
bha,V-s
a,Sp
bheathaichean,Nc
a',Sa
tighinn,Nv
a-nall,Rs
an uair sin,Rt
a's,Sp
a',Td
sgìr',Nc
shuas,Rs
dròbhannan,Nc

[2],X
's,Wp
ann,Pr

a,Q
bha,V-s
an,Td
dròbh,Nc
a',Sa
dol,Nv
a-mach,Rs
o,Sp
[Placename],Nt
air,Sp
an,Td
oidhche,Nc
ma-thà,Rg

[1],X
bhiodh,V-h

[5],X
beathaichean,Nc
bochda,Aq

[4],X
tha,V-p
cuimhne,Nc
a'm,Pr
air,Sp
an,Td
oidhche,Nc

a,Q
bha,V-s
sinn,Pp
fhèin,Px
a',Sa
dol,Nv
a-mach,Rs
leotha,Pr

's,Cc
bha,V-s
còrr,Nc
's,Cc
trì,M
cheud,M
'san,Sp
dròbh,Nc

[5],X
ò,I
thalla,Vm

[2],X
ach,Cc
tha,V-p
mi,Pp
cinnteach,Ap

gu,Q
bheil,V-p
iad,Pp
sin,Dd
a',Sa
falbh,Nv
fhathast,Rt
dìreach,Rg

[5],X
chan,Q
eil,V-p
duine,Nc
'gan,Sap
draibheadh,Nv
a-nisd,Rt

[3],X
uill,I
chan,Q
eil,V-p
na,Td
beathaichean,Nc
ann,Pr

[2],X
's,Cc
a',Td
cheart,Ar
uidhir,Nc
gan,Sap
tilleadh,Nv
dhachaigh,Rs
tha,V-p
mi,Pp
cinnteach,Ap
cuideachd,Rg

[5],X
seo,Pd
na,Td
beathaichean,Nc
a,Q
bha,V-s
sineach,Pd

bhiodh,V-h
iad,Pp

tòrr,Nc
a,Q
chaidh,V-s
a,U
choiseachd,Nv
dha,Sp
[Placename],Nt

[2],X
bhà,V-s
's,Cc
a,Sp
[Placename],Nt

[5],X
mòran,Nc
a',Sa
coiseachd,Nv
do,Sp
[Placename],Nt
a h-uile,Dq
latha,Rt

[2],X
bha,V-s
's,Cc
a,Sp
[Placename],Nt

[5],X
nach,Wp
e,Pp

a,Q
bha,V-s
cianail,Rg
trom,Ap
air,Sp
na,Td
beathaichean,Nc
truagh,Aq

[3],X
Dhia,I
nach,Q
robh,V-s
iad,Pp
a',Sa
coiseachd,Nv
gu,Sp
[Placename],Nt
ron,Sp
sin,Pd
a',Sa
dròbhadh,Nv
's,Cc
a',Sa
stopadh,Nv

[5],X
uill,I
bhiodh,V-h
latha,Nc
restadh,Nv
air,Sp
an,Td
oidhche,Nc
tha,V-p
mi,Pp
cinnteach,Ap

[2],X
ach,Cc
bhiodh,V-h
iad,Pp
air,Sa
an,Dp
toir,Nv
fairis,Rs
feadhainn,Nc
dhiubh,Pr

[1],X
ach,Cc
'na,Sp
dhèidh,Nf
sin,Pd
fhios,Nc
agad,Pr

beathach,Nc
ann an,Sp
gearraidh,Nc
no,Cc
ann an,Sp
àite,Nc
fosgailte,Aq
thig,V-f
e,Pp
astar,Nc
mòr,Aq
air,Sp
an,Td
latha,Nc

[2],X
thèid,V-f

ach,Cc
tha,V-p
iad,Pp
cho,Rg
stressed,Xfe
ge-tà,Rg
',Sa
coiseachd,Nv
mar,Sp
siud,Pd
fhios,Nc
agad,Pr
'gan,Sap
draibheadh,Nv

[5],X
àidh,I
's,Cc
air,Sp
a',Td
rathad,Nc
mhòr,Aq
cuideachd,Rg

[2],X
tha,V-p
thu,Pp
fhèin,Px
a',Sa
coiseachd,Nv
fada,Rg
gu,U
leòr,Rg
fad,Nc
a',Td
latha,Nc

nam,Q
biodh,V-h
cuideigin,Nc
as,Sp
do,Dp
dhèidh,Nf
is,Cc
'ga,Sa
do,Dp
dhraibheadh,Nv
fhios,Nc
agad,Pr

[3],X
is,Cc
a',Sa
snàmh,Nv
a-null,Rs
aig,Sp
[Placename],Nt
is,Cc
a',Sa
coiseachd,Nv
sìos,Rs
a,Sp
[Placename],Nt

[5],X
àidh,I
tha,V-p
e,Pp
cianail,Ap
a's,Sp
na,Xsi
a',Sa
dìreadh,Nv
nam,Td
beanntan,Nc
uamhasach,Aq
a,Q
bha,V-s
sin,Pd

[2],X
uill,I
tha,V-p
stòiridh,Nc
ann,Pr
ma-thà,Rg
mu,Sp
dheidhinn,Nf
fear,Nc
ma-thà,Rg
à,Sp
[Placename],Nt

agus,Cc
cheannaich,V-s
e,Pp

dh',U
fhalbh,V-s
e,Pp
le,Sp
beathach,Nc
no,Cc
dhà,Pn
à,Sp
[Placename],Nt

's,Cc
thug,V-s
e,Pp
leis,Pr
fear,Nc
no,Cc
dhà,Pn
eile,Aq
à,Sp
[Placename],Nt

agus,Cc
dh',U
fhalbh,V-s
e,Pp
às,Sp
a-sin,Pd

's,Cc
chaidh,V-s
e,Pp
a-null,Rs
dhan,Sp
[Placename],Nt

's,Cc
ràinig,V-s
e,Pp
[Placename],Nt

is,Cc
cha,Q
do,Q
chòrd,V-s
a',Td
phrìs,Nc
ris,Pr

's,Cc
chùm,V-s
e,Pp
air,Pr
gu,Sp
[Placename],Nt

[5],X
obh,I
obh,I

[2],X
cha,Q
do,Q
reic,V-s
e,Pp
iad,Pp

gun,Cs
an,Q
d',Q
ràinig,V-s
e,Pp
[Placename],Nt

[1],X
tha,V-p
fhios,Nc

gum,Q
biodh,V-h
iad,Pp
air,Sa
am,Dp
fàs,Nv
caol,Ap

[2],X
uill,I
bha,V-s
e,Pp
a',Sa
falbh,Nv
mun,Sp
bhliadhna,Nc
'l,V-p
fhios,Nc
agad,Pr

sin,Pd

mar,Cs
a,Q
bha,V-s
iad,Pp
a',Sa
dèanamh,Nv

bha,V-s
iad,Pp
ag,Sa
obair,Nv
fhios,Nc
agad,Pr

cha,Q
robh,V-s
iad,Pp
idir,Rg
a',Sa
gabhail,Nv
straight,Xfe
dhan,Sp
an,Td
àite,Nc

bhiodh,V-h
iad,Pp
ag,Sa
obair,Nv
's,Cc
a',Sa
faighinn,Nv
feurach,Nc
an siud,Rs
's,Cc
an seo,Rs

bhiodh,V-h
iad,Pp
a',Sa
cruibhleadh,Nv
a',Td
chruidh,Nc

bhiodh,V-h
iad,Pp
a',Sa
cruibhleadh,Nv
a',Td
chruidh,Nc

[3],X
a,Q
bheil,V-p
thu,Pp
trang,Ap
an-dràsda,Rt
[Name],Nn
?,F

[5],X
tha,V-p
na,Td
folios,Xfe
agam,Pr

[3],X
folios,Xfe

[5],X
ciamar,U
a,Q
chaidh,V-s
dhut,Pr
?,F

[6],X
tha,V-p
mi,Pp
deiseil,Ap
dhen,Sp
leabhar,Nc
co-dhiubh,Rg
dìreach,Rg
Gàidhlig,Nc

[5],X
ag,Sa
obair,Nv
air,Sp
Gàidhlig,Nc
àidh,I

[3],X
ùine,Nc
mhòr,Aq
agaibh,Pr
am bliadhna,Rt
co-dhiubh,Rg

mas,Cs
e,Pp
an,Td
toiseach,Nc

[2],X
sixteenth,Xfe

[5],X
meadhan,Nc
May,Xfe

[4],X
bha,V-s
an,Td
làn,Nc
gu,U
math,Rg
mòr,Ap
air,Sp
na,Td
lathaichean,Nc

[2],X
tràigh,Nc
mhòr,Aq
mhòr,Aq
mhòr,Aq
ann,Pr
an-dè,Rt
air,Sp
a',Td
chladach,Nc
an-dè,Rt

bha,V-s
e,Pp
cianail,Ap

[1],X
àidh,I
bidh,V-f
tràinnean,Nc
mòr',Aq
an-dràsda,Rt

[2],X
obh,I
cha,Q
robh,V-s
uisge,Nc
'sa,Sp
chladach,Nc

tha,V-p
e,Pp
cianail,Ap
shìos,Rs
ann a shiud,Rs
[?],X

[4],X
[?],X

[1],X
ò,I
tha,V-p

agus,Cc
nam,Q
biodh,V-h

[2],X
chan,Q
eil,V-p
dad,Nc
an,Sp
[Placename],Nt
ach,Sp
loch,Nc
air,Sp
a',Td
mhachaire,Nc

tha,V-p
e,Pp
dìreach,Rg
mar,Sp
aon,M
loch,Nc
ann a shiud,Rs

[1],X
nam,Q
biodh,V-h
fìor,Ar
ghèilichean,Nc
dona,Aq
dona,Aq
air,Sa
a,U
bhith,Nv
ann,Pr

chan,Q
eil,V-p
fhios,Nc

cò,U
ris,Pr
a,Q
bhiodh,V-h
e,Pp
coltach,Ap

[5],X
chunna,V-s
mi,Pp
tòrr,Nc
chaoraich,Nc
bàite,Av
sa,Sp
rubha,Nc
shuas,Rs
aig,Sp
ceann,Nc
na,Td
drochaid,Nc

[2],X
cò,U
an,Td
drochaid,Nc
?,F

[5],X
an,Td
drochaid,Nc
mhòr,Aq
ri,Sp
taobh,Nc
[Placename],Nt

[2],X
feumaidh,V-f

gun,Q
robh,V-s
iad,Pp
air,Sp
na,Td
h-,U
eileanan,Nc

[6],X
nuair,Cs
a,Q
bha,V-s
sinn,Pp
a',Sa
dol,Nv
suas,Rs
dhan,Sp
sgoil,Nc

bha,V-s
tòrr,Nc
dhiubh,Pr
a-mach,Rs
air,Sp
eilean,Nc

[5],X
ò,I
àidh,I
bha,V-s
seo,Pd
ann,Pr
a,Sp
chionn,Nf
lathaichean,Nc

's,Wp
ann,Pr
le,Sp
[Name],Nn
[Name],Nn
Bhig,Aq
[Name],Nn

a,Q
bhiodh,V-h
iad,Pp

[1],X
A,Q
bheil,V-p
na,Td
caoraich,Nc
aig,Sp
[Name],Nn
an,Sp
lùib,Nf
nan,Td
caoraich,Nc
agad-sa,Pr
an,Td
fheadhainn,Nc
a-mach,Rs
a,Sp
[Placename],Nt

[4],X
chan,Q
eil,V-p

tha,V-p
iad,Pp
leotha,Pr
fhèin,Px

cha,Q
chreid,V-f
mi,Pp

[1],X
leotha,Pr
fhèin,Px
?,F

[4],X
leotha,Pr
fhèin,Px

carson,U
?,F

[1],X
chunna,V-s
aon,M
tè,Nc
an-diugh,Rt

tha,V-p
i,Pp
dona,Ap
dona,Ap
le,Sp
glup,Nc
ri,Sp
taobh,Nc
a',Td
rathaid,Nc

bha,V-s
sprogan,Nc
uabhasach,Aq
oirre,Pr

[4],X
ò,I
uill,I
chuala,V-s
mi,Pp
[Name],Nn
[Name],Nn
Òig,Aq
Ruaidh,Aq

thachair,V-s
e,Pp

gu,Q
robh,V-s
e,Pp
',Sa
smaointinn,Nv

gur,Wp
ann,Pr
le,Sp
[Name],Nn
[Name],Aq

a,Q
tha,V-p
an,Td
tè,Nc
sin,Dd
co-dhiubh,Rg

[1],X
bha,V-s
mi,Pp
a',Sa
smaointinn,Nv

nach,Wp
ann,Pr
leatsa,Pr

a,Q
bha,V-s
i,Pp
idir,Rg
ach,Cc

[4],X
cà,U
'il,V-p
?,F

shìos,Rs
mun,Sp
a',Td
mhuileann,Nc

an,Wp
ann,Pr
?,F

[1],X
ò,I
bha,V-s
i,Pp
',Sa
dol,Nv
shì,Xsi

bha,V-s
i,Pp
shìos,Rs
aig,Sp
a',Td
chuaraidh,Nc
an sin,Rs

ò,I
bha,V-s
i,Pp
dìreach,Rg
sprogan,Nc
uabhasach,Aq
oirre,Pr

[3],X
bheil,V-p
[Name],Nn
Òg,Aq
Ruaidh,Aq
air,Sa
tuilleadh,Nc
apportionments,Xfe
fhaighinn,Nv
?,F

a,Q
bheil,V-p

[4],X
chan,Q
eil,V-p
fhios,Nc
a'm,Pr

carson,U
?,F

[1],X
tha,V-p
e,Pp
a',Sa
feansadh,Nv
a-muigh,Rs

nach,Q
eil,V-p

[3],X
nach,Q
eil,V-p
feansa,Nc
a-muigh,Rs
ceann,Nc
a',Td
rathaid,Nc

[4],X
ò,I
's,Wp
ann,Pr

a,Q
rinn,V-s
sinn,Pp
sin,Pd

thoireadh,Cc
gum,Q
faigheamaid,V-h
na,Td
caoraich,Nc
a,U
chumail,Nv
air,Sp
leth,Nc

gum,Q
faigheamaid,V-h
am,Dp
biathadh,Nv
air,Sp
leth,Nc

so,Xfe
cumaidh,V-f
e,Pp
a-muigh,Rs
as,Sp
t-,U
samhradh,Nc
'sa,Sp
bheinn,Nc
iad,Pp

so,Xfe
bha,V-s
gille,Nc
[Name],Nn
Bhig,Aq
a',Sa
ràdh,Nv
rium,Pr
latha,Nc

a,Q
bha,V-s
mi,Pp
shuas,Rs
leis,Sp
a',Td
chàr,Nc

gun,Q
robh,V-s
count,Xfe
aige,Pr
an,Td
t-,U
seachdainn,Nc
sin,Pd
dìreach,Rg

cuin',U
[?],X

[2],X
ò,I
bha,V-s
latha,Nc

a,Q
bha,V-s
mise,Pp
ann an,Sp
[Placename],Nt

bha,V-s
[Name],Nn
a',Sa
ràdh,Nv

gu,Q
robh,V-s
count,Xfe
aca,Pr
latha,Nc

[4],X
seachdainn,Nc
sa,Dd
chaidh,V-s

[2],X
seachdainn,Nc
Dimàirt,Nc
sa,Dd
chaidh,V-s
no,Cc
Diciadain,Nc

[5],X
tha,V-p
iad,Pp
a',Sa
dèanamh,Nv
tòrr,Nc
dhiubh,Pr
feumaidh,V-f
an-dràsd,Rt

[4],X
chuala,V-s
mi,Pp

gun,Q
robh,V-s
[Name],Nn
a',Sa
faighinn,Nv
croit,Nc
'san,Sp
[Placename],Nt
shuas,Rs

[1],X
cò,U
?,F

[4],X
[Name],Nn
a',Td
bhean,Nc
aige,Pr
co-dhiubh,Rg

[2],X
cò,U
tha,V-p
sin,Pd
?,F

[3],X
ò,I
àidh,I
[Name],Nn

[2],X
cò,U
tha,V-p
[Name],Nn
?,F

[4],X
[Name],Nn

[2],X
cò,U
tha,V-p
sin,Pd
?,F

[4],X
tha,V-p
e,Pp
pòsda,Av
aig,Sp
nighean,Nc

[5],X
[Name],Nn
[Name],Nn

[2],X
ò,I
right,Xfe
ò,I
right,Xfe

[4],X
bha,V-s
e,Pp
ann a sheo,Rs
reimhe,Pr
aig,Sp
an,Td
department,Xfe

's,Cc
dh',U
fhalbh,V-s
iad,Pp
an uair sin,Rt

's,Cc
tha,V-p
e,Pp
air,Sa
tilleadh,Nv
a-rithist,Rt

[5],X
tha,V-p
e,Pp
air,Sa
tilleadh,Nv

[2],X
bidh,V-f
e,Pp
ag,Sa
obair,Nv
an seo,Rs

tighinn,Nv
a,U
dh',U
obair,Nv

a,Q
tha,V-p
e,Pp
an seo,Rs

[4],X
bha,V-s
e,Pp
ag,Sa
obair,Nv
air,Sp
a-seo,Pd
mar-thà,Rt

's,Cc
dh',U
fhalbh,V-s
iad,Pp

so,Xfe
tha,V-p
e,Pp
',Sa
tilleadh,Nv
a-rithist,Rt

[3],X
an,Q
d',Q
fhuair,V-s
duine,Nc
a',Td
chroit,Nc
aig,Sp
[Placename],Nt
siud,Dd
o,Sp

[2],X
cò,U
'n,Td
tè,Nc
?,F

[3],X
fhios,Nc
agad,Pr

far,Cs
a,Q
bheil,V-p
[Name],Nn

cheannaich,V-s
i,Pp
an,Td
taigh,Nc

bha,V-s
a',Td
chroit,Nc
aice,Pr
'ga,Sap
reic,Nv

[5],X
a,Q
robh,V-s
a',Td
chroit,Nc
'ga,Sap
reic,Nv
?,F

dè,U
thachair,V-s
ri,Sp
sùil,Nc
aice,Pr
?,F

[1],X
a,Q
bha,V-s
a',Sp
tighinn,Nv
a-staigh,Rs

's,Cc
bhuail,V-s
i,Pp
oirre,Pr

[5],X
ò,I
thì,I
's,Wp
i,Pp

tha,V-p
dona,Ap
an,Td
t-,U
sùil,Nc
aice,Pr

right,Xfe
round,Xfe
her,Xfe

[3],X
bha,V-s
a',Td
chroit,Nc
's,Cc
an,Td
taigh,Nc
'gan,Sap
reic,Nv

's,Cc
cha,Q
d',Q
fhuair,V-s
ise,Pp
an,Td
taigh,Nc

[4],X
cò,U
leis,Pr

a,Q
bha,V-s
a',Td
chroit,Nc
?,F

[3],X
[Name],Nn

[2],X
[Name],Nn

'se,Wp
[Name],Nn
[Name],Nn

[5],X

's,Wp
i,Pp
a',Td
bhanntrach,Nc
aig,Sp
[Name],Nn

chan,Wp
e,Pp
[Name],Nn
ach,Sp
am,Td
fear,Nc
eile,Aq

[2],X
[Name],Nn
[Name],Nn

[5],X
[Name],Nn
[Name],Nn

[2],X
am,Td
bungalow,Xfe
mòr,Aq
tha,V-p
siud,Pd
an,Sp
[Placename],Nt

an,Q
do,Q
dhealaich,V-s
iad,Pp
a',Td
chroit,Nc
's,Cc
an,Td
taigh,Nc
?,F

reic,V-s
iad,Pp
air,Sp
leth,Nc
iad,Pp

an,Wp
e,Pp

's,Wp
dòcha,U

gun,Q
do,Q
dhealaich,V-s
iad,Pp
ris,Sp
a',Td
chroit,Nc
o,Sp
chionn,Nf
fada,Aq

[3],X
ò,I
cha,Q
do,Q
dhealaich,V-s

cha,Q
do,Q
dhealaich,V-s

gun,Q
robh,V-s
ise,Pp
ann,Pr

[2],X
cha,Q
robh,V-s

[4],X
cò,U
an,Td
tè,Nc
bha,V-s
siud,Pd

a,Q
bha,V-s
'na,Sp
croiteadh,Nc
do,Sp
bhean,Nc
[Name],Nn
Mrs,Y
[Name],Nn
[Name],Nn

[2],X
ò,I
àidh,I
[Name],Nn

chan,Q
eil,V-p
fhios,Nc
a'm,Pr

cò,U
an,Td
tè,Nc
tha,V-p
sin,Pd
?,F

chuala,V-s
mi,Pp
an,Td
t-,U
ainm,Nc

[4],X
'san,Sp
[Placename],Nt

[2],X
[Name],Nn
chan,Wp
e,Pp

a',Td
chailleach,Nc
tha,V-p
siudach,Pd
fhios,Nc
agad,Pr

[4],X
ach,Cc
's,Wp
dòcha,U

nach,Q
eil,V-p
i,Pp
a',Sa
fuireach,Nv
an seo,Rs
idir,Rg

ged,Cs
a,Q
tha,V-p
a',Td
chroit,Nc
aice,Pr

[2],X
chan,Wp
e,Pp
a',Td
chailleach,Nc
tha,V-p
siud,Pd
màthair,Nc
a',Td
bhoireannaich,Nc

a,Q
bha,V-s
pòsda,Av
aig,Sp
[Name],Nn
[Name],Nn

chan,Wp
e,Pp
sin,Pd
an,Td
tè,Nc

a,Q
bh',V-s
ann,Pr

bha,V-s
cailleach,Nc

a',Td
chailleach,Nc
sin,Dd
bha,V-s
i,Pp
ann,Pr
co-dhiubh,Rg

tha,V-p
i,Pp
shìos,Rs
'san,Sp
[Placename],Nt

[1],X
bean,Nc
a',Td
[Name],Nn

[2],X
's,Wp
e,Pp

chan,Wp
e,Pp
i,Pp
sin,Dd

a,Q
bhiodh,V-h
ann,Pr

[1],X
och,I
chan,Wp
e,Pp

bhiodh,V-h
iad,Pp
sin,Dd
aig,Sp
àidh,I

[3],X
's,Cc
an,Q
robh,V-s
hearing,Xfe
[Placename],Nt
ann,Pr
fhathast,Rt
aig,Sp
[Name],Nn

an,Q
robh,V-s
?,F

[4],X
dè,U
hearing,Xfe

a,Q
bha,V-s
siud,Pd
?,F

[3],X
Aig,Sp
[Name],Nn
[Name],Nn

[2],X
Rubha,Nc
beag,Aq

a,Q
tha,V-p
e,Pp
ag,Sa
iarraidh,Nv
shìos,Rs
aig,Sp
taigh,Nc
[Name],Nn
[Name],Nn

[4],X
bha,V-s
dùil,Nc
a'm,Pr

gun,Q
robh,V-s
e,Pp
a',Sa
faighinn,Nv
na,Td
croiteadh,Nc

[2],X
nach,Wp
e,Pp
sin,Pd
e,Pp

siud,Pd
a',Td
chroit,Nc

nach,Wp
e,Pp

[3],X
assignment,Xfe

nach,Q
eil,V-p

bidh,V-f
e,Pp
a',Sa
cur,Nv
am,Td
baile,Nc
'na,Sp
aghaidh,Nc

[5],X
cò,U
a',Td
chroit,Nc

a,Q
bh',V-s
ann,Pr
?,F

[3],X
tha,V-p
croit,Nc
mhòr,Aq
ann,Pr

[4],X
tha,V-p
dà,M
thaobh,Nc
a',Td
rathaid,Nc
mhòir,Aq
ann,Pr

[1],X
tha,V-p

tha,V-p
i,Pp
a',Sa
dol,Nv
sìos,Rs
pìos,Nc

[5],X
cò,U
a',Td
chroit,Nc

a,Q
bh',V-s
ann,Pr
?,F

[4],X
bha,V-s
e,Pp
a',Sa
dol,Nv
sìos,Rs
gu,Sp
[Placename],Nt

[1],X
mar,Cs
a,Q
tha,V-p
taigh,Nc
[?],X

[3],X
piuthar,Nc
[Name],Nn
[Name],Aq

[5],X
ò,I
àidh,I

[2],X
[Name],Nn
[Name],Nn
Ruaidh,Aq

[4],X
chan,Wp
e,Pp
ach,Sp
croit,Nc
[Name],Nn
[Name],Nn

[2],X
an,Wp
e,Pp
?,F

[3],X
tha,V-p

's,Wp
ann,Pr
aig,Sp
piuthar,Nc
[Name],Nn
Ruaidh,Aq

a,Q
tha,V-p
i,Pp
ge-tà,Rg

[4],X
's,Wp
ann,Pr

[2],X
ciamar,U
a,Q
fhuair,V-s
ise,Pp
i,Pp
?,F

[4],X
thug,V-s
[Name],Nn
dhi,Pr
i,Pp

mun,Cs
do,Q
bhàsaich,V-s
e,Pp

[2],X
an,Q
tug,V-s
?,F

àidh,I
?,F

's,Cc
an,Q
robh,V-s
croit,Nc
aca,Pr
fhèin,Px
idir,Rg
?,F

[4],X
bha,V-s

[2],X
far,Cs
an,Q
robh,V-s
croit,Nc
[Name],Nn
[Name],Nn

bha,V-s
croit,Nc
ann,Pr

[4],X
aig,Sp
[Name],Nn
tha,V-p
i,Pp
sin,Dd

[1],X
aig,Sp
[Name],Nn
mhmm,I

[5],X
an,Q
robh,V-s
e,Pp
shuas,Rs
à,Sp
[Placename],Nt
?,F

chunna,V-s
mi,Pp
e,Pp
'san,Sp
sgoil,Nc
an,Td
latha,Nc
reimhe,Pr

an,Q
robh,V-s
e,Pp
shuas,Rs
aig,Sp
a',Td
Council,Xfe
Meeting,Xfe
?,F

[3],X
cha,Q
robh,V-s

's,Wp
ann,Pr
aig,Sp
a',Td
choinneamh,Nc
sin,Dd
eile,Aq

a,Q
bha,V-s
ann an,Sp
[Placename],Nt
air,Sp
poverty,Xfe
air,Sp
an,Td
oidhche,Nc
sin,Dd

[5],X
dè,U
bh',V-s
ann,Pr
?,F

[3],X
coinneamh,Nc
mu,Sp
dheidhinn,Nf

poverty,Xfe
in,Xfe
the,Xfe
Western,Xfe
Isles,Xfe

Mohamed,Nn
Sarwar,Nn
is,Cc
daoine,Nc
mar,Sp
sin,Pd
a-bhos,Rs

ceithir,M
MPs,Y
a-nuas,Rs
à,Sp
Westminster,Nt
a',Sa
discussadh,Nv

poverty,Xfe
in,Xfe
the,Xfe
Western,Xfe
Isles,Xfe

[5],X
ò,I
thallaibh,Vm

[2],X
cò,U
ris,Pr

a,Q
bha,V-s
iad,Pp
ga,Sap
dhiscussadh,Nv
?,F

cò,U
bh',V-s
ann,Pr

ò,I
cha,Q
robh,V-s
duin',Nc
ann,Pr
ach,Sp
na,Td
councillors,Xfe

[3],X
bha,V-s
na,Td
councillors,Xfe
ann,Pr

chan,Q
eil,V-p
fhios,Nc
a'm,Pr

an,Q
robh,V-s
duine,Nc
eile,Aq
ann,Pr

[1],X
cuin',U
a,Q
bha,V-s
sin,Pd
ann,Pr
an,Td
oidhche,Nc
reimhe,Pr
?,F

[5],X
oidhche,Nc
Mhàirt,Nc
feumaidh,V-f

[2],X
uill,I
cuiridh,V-f
e,Pp
...,F

[1],X
[Name],Nn
[Name],Nn

[2],X
's,Wp
e,Pp
prìs,Nc
a',Td
fuel,Xfe

a,Q
chuireas,V-f
às,Pr
do,Sp
dhaoine,Nc
an seo,Rs
co-dhiubh,Rg

[1],X
thachair,V-s
iad,Pp
rium-sa,Pr
co-dhiubh,Rg

[5],X
ma,Sp
housing,Xfe
's,Wp
dòcha,U

[4],X
's,Wp
e,Pp
[Name],Nn
[Name],Nn

a,Q
chuir,V-s
an,Sp
aghaidh,Nc
gille,Nc
[Name],Nn
a',Sa
faighinn,Nv
na,Td
croiteadh,Nc
sin,Dd
reimhe,Pr

[5],X
nach,Wp
e,Pp

bha,V-s
grod,Ap

[4],X
seach,Cs
gun,Q
robh,V-s
e,Pp
sublet,Xfe
aige,Pr

[5],X
tha,V-p
mi,Pp
a',Sa
ràdh,Nv

nach,Wp
e,Pp

bha,V-s
grod,Ap

[3],X
feumaidh,V-f

gun,Q
robh,V-s
e,Pp
an,Sp
aghaidh,Nc
an,Td
fhear-sa,Nc
cuideachd,Rg
ma-thà,Rg
[?],X

[5],X
nach,Wp
e,Pp

a,Q
tha,V-p
suarach,Ap
agus,Cc
airson,Nf
gillean,Nc
duine,Nc
òga,Aq
a,U
bhith,Nv
a-staigh,Rs

[4],X
pension,Xfe
a,Q
th',V-p
aige,Pr
[?],X

na,Q
tha,V-p
de,Sp
chroitean,Nc
eile,Aq
aige,Pr

[1],X
bha,V-s
e,Pp
'san,Sp
sgoil,Nc
latha,Nc

's,Cc
bha,V-s
e,Pp
agam,Pr
aig,Sp
àm,Nc
dìnnearach,Aq

[5],X
[Name],Nn
chunna,V-s
mi,Pp
e,Pp
a-staigh,Rs
a',Sa
gabhail,Nv
a,Dp
dhìnneir,Nc

[4],X
's,Wp
ann,Pr
aige,Pr

a,Q
tha,V-p
croit,Nc
[Name],Nn
[Name],Nn
agus,Cc
[Name],Nn
Ruaidh,Aq
cuideachd,Rg
aig,Sp

[5],X
[Name],Nn
[Name],Nn

[4],X
bha,V-s
e,Pp
uaireigin,Rt

bha,V-s
iad,Pp
gu,U
math,Rg
fad',Rg
a-mach,Rg
air,Sp
a chèile,Px
e,Pp
fhèin,Px
's,Cc
[Name],Nn

[1],X
cha,Q
robh,V-s
iad,Pp
measail,Ap
air,Sp
[Name],Nn
[Name],Nn
co-dhiubh,Rg
duin',Nc
aca,Pr

[4],X
[Name],Nn
[Name],Nn
bha,V-s
e,Pp
ag,Sa
innse,Nv
